id,cols_1,cols_2,cols_3,cols_4,cols_5,cols_6,cols_7,cols_8,cols_9,cols_10,cols_11,cols_12,cols_13,cols_14,True_value
Id_861,E,10.0,False,True,8.88,,,18.96,12042.0,1.428571429,,4.08882717,False,A,107653.2072
Id_903,D,9.6,False,True,7.4,Y,type_0,19.44,58383.0,1.428571429,-27.828,4.08882717,True,D,125632.584
Id_191,H,8.6,False,True,9.25,Y,,17.76,123101.0,,-27.828,4.08882717,True,B,59687.2584
Id_109,E,9.6,False,True,8.51,Y,type_2,14.88,101300.0,1.428571429,-27.828,5.488589937,True,C,94185.168
Id_4455,B,8.2,False,,12.95,X,type_1,23.76,242478.0,2.142857143,-27.828,4.08882717,True,C,40809.384
Id_1942,I,9.0,False,,10.36,W,type_2,18.24,135022.0,1.428571429,-27.828,4.08882717,False,D,75366.984
Id_5856,H,,True,True,8.14,Y,type_2,14.4,25.0,1.428571429,-27.828,5.488589937,False,D,226160.6424
Id_4331,B,8.6,False,,,Z,type_1,31.2,202937.0,2.142857143,,4.08882717,True,B,84791.784
Id_8541,H,10.0,False,True,,X,type_1,15.6,17321.0,1.428571429,,4.08882717,True,,106437.408
Id_2040,,8.0,False,True,12.95,Z,type_1,26.4,269287.0,2.142857143,-27.828,5.488589937,True,C,43966.692
Id_7331,E,9.2,,True,8.88,,type_2,,98500.0,1.428571429,,4.08882717,,B,93871.008
Id_7317,C,,False,True,8.51,Z,type_2,16.8,178018.0,1.428571429,-27.828,4.08882717,True,B,89535.6
Id_7779,B,8.6,False,True,14.8,W,type_1,28.08,,2.142857143,-13.914,3.363585661,False,B,65957.892
Id_4659,,9.8,False,True,7.4,X,type_1,18.96,57494.0,1.428571429,-27.828,,True,B,87807.72
Id_7313,B,9.4,False,True,10.36,Z,type_2,20.4,134138.0,1.428571429,-27.828,4.08882717,True,D,125632.584
Id_2775,I,8.6,False,True,,X,type_1,15.12,80423.0,1.428571429,-27.828,4.08882717,False,,43950.984
Id_4145,D,9.8,False,True,7.4,Y,type_0,19.44,57292.0,1.428571429,-27.828,4.08882717,False,B,147240.5088
Id_2323,B,10.2,,,9.25,X,,10.08,27883.0,1.428571429,-27.828,4.08882717,False,C,191543.352
Id_762,C,8.8,False,,9.25,Z,type_2,22.08,139400.0,1.428571429,-27.828,,False,C,56517.384
Id_2617,F,,False,,11.84,Z,type_2,20.88,86572.0,1.785714286,-27.828,4.08882717,True,B,135057.384
Id_2411,B,10.4,False,True,9.25,X,type_3,10.8,,1.428571429,-27.828,4.08882717,True,B,135057.384
Id_1094,B,10.4,False,True,,Y,,15.6,10865.0,1.428571429,-27.828,4.08882717,,C,122490.984
Id_6173,H,9.4,False,True,9.25,X,type_1,14.4,80843.0,1.428571429,-27.828,,False,B,90949.32
Id_7048,H,10.0,False,,7.4,X,type_1,15.12,8886.0,1.428571429,-27.828,4.08882717,True,B,113066.184
Id_9272,B,9.6,False,True,10.36,Z,type_2,,123010.0,1.428571429,,4.08882717,True,D,128774.184
Id_3135,I,9.4,False,True,,Z,,,86170.0,1.428571429,-27.828,5.488589937,True,A,100433.8104
Id_7787,H,9.6,False,True,,Y,type_1,,56761.0,1.428571429,-27.828,4.08882717,True,,113066.184
Id_5040,A,10.0,False,True,7.4,,type_1,16.8,39565.0,1.428571429,-27.828,4.08882717,True,C,160190.184
Id_3805,G,10.0,False,True,7.4,X,type_1,17.76,,1.428571429,-27.828,4.08882717,True,D,62800.584
Id_884,I,8.6,False,True,22.2,W,type_0,28.08,93098.0,2.857142857,,,False,A,122490.984
Id_2654,I,8.6,False,True,11.1,W,type_1,21.36,219736.0,2.142857143,-27.828,4.08882717,True,C,28242.984
Id_5921,D,,True,True,7.4,X,type_0,13.92,16.0,,-34.785,4.08882717,True,A,232098.2664
Id_6187,C,10.4,False,True,9.25,X,type_1,18.96,,,-27.828,4.08882717,False,D,131915.784
Id_8085,E,10.2,False,True,9.25,X,type_1,18.48,,1.428571429,-27.828,5.488589937,True,D,122490.984
Id_6742,H,10.0,False,True,9.25,X,type_1,15.6,56227.0,,-27.828,4.08882717,False,B,108014.4912
Id_7626,A,7.6,False,True,,,type_2,,166711.0,,,4.796035003,False,A,47120.8584
Id_5680,E,10.2,False,True,8.88,Z,type_2,19.2,28738.0,1.428571429,-27.828,,False,D,179039.784
Id_7007,F,8.6,False,True,9.99,W,type_2,,152258.0,2.142857143,-27.828,5.488589937,False,A,72241.092
Id_9686,C,9.8,False,True,9.25,X,type_1,19.44,81472.0,1.428571429,-27.828,5.488589937,False,B,87933.384
Id_2202,C,,False,True,12.95,X,type_0,23.76,121963.0,,-27.828,5.488589937,False,,75366.984
Id_6107,E,8.2,False,False,6.66,Z,type_2,14.16,270241.0,,-27.828,4.08882717,,D,26857.5384
Id_6417,F,8.8,False,True,8.51,X,type_1,22.8,206993.0,1.428571429,,4.08882717,True,A,21614.208
Id_1262,I,8.4,False,True,11.1,,type_1,24.24,188886.0,2.142857143,-27.828,,True,D,37683.492
Id_8379,E,9.0,False,True,8.51,Z,type_2,17.76,159820.0,1.428571429,-27.828,4.08882717,False,B,59658.984
Id_975,G,9.6,False,True,8.14,Y,,18.72,78125.0,1.428571429,-27.828,5.488589937,False,D,109798.92
Id_5831,B,8.8,False,,16.65,,type_2,28.56,189999.0,2.857142857,,4.08882717,True,C,194465.04
Id_4925,I,8.8,False,False,,W,type_0,28.32,54858.0,2.857142857,-27.828,4.08882717,,A,156728.1408
Id_941,J,10.4,False,True,8.14,Y,type_2,,23037.0,,-27.828,5.488589937,False,D,188464.584
Id_4723,A,9.2,False,True,5.92,X,type_0,13.68,67857.0,,-27.828,,False,C,106782.984
Id_2387,G,9.6,,True,5.92,,type_1,18.0,28561.0,1.428571429,-27.828,4.08882717,False,C,91074.984
Id_9728,F,10.0,False,True,,X,type_0,12.72,29866.0,1.071428571,-34.785,4.08882717,True,D,91074.984
Id_5021,G,9.6,False,True,8.88,X,type_1,19.92,148760.0,1.428571429,-27.828,4.08882717,True,,62816.292
Id_4391,G,9.8,False,True,7.4,X,type_1,17.28,,1.428571429,-27.828,4.08882717,True,A,97358.184
Id_5148,B,10.0,False,True,9.25,X,type_3,10.08,54016.0,1.428571429,-27.828,4.08882717,True,,122490.984
Id_3221,,9.6,False,True,7.4,W,type_0,,45308.0,1.428571429,-13.914,,True,B,119377.6584
Id_3882,B,9.6,False,True,12.95,X,type_1,21.84,68446.0,2.142857143,-27.828,5.488589937,False,A,128453.7408
Id_9438,B,10.4,False,False,10.36,Z,type_2,18.48,,1.428571429,-27.828,4.08882717,True,B,219880.584
Id_6624,I,8.4,False,True,,W,type_1,23.52,67100.0,2.142857143,-27.828,4.08882717,False,A,78508.584
Id_5918,H,10.6,,True,9.25,X,type_1,15.84,7.0,1.428571429,-27.828,4.08882717,True,,139449.3408
Id_2789,A,8.2,False,True,,W,,14.16,140615.0,1.428571429,-27.828,4.08882717,True,D,68958.12
Id_944,B,8.8,False,True,7.4,W,type_0,,146422.0,1.428571429,-13.914,3.363585661,True,C,78005.928
Id_8908,D,9.4,False,True,7.4,X,type_0,14.88,52376.0,1.428571429,-34.785,4.08882717,False,C,106751.568
Id_1857,D,8.8,False,True,5.92,X,type_2,13.68,99587.0,1.428571429,-20.871,1.834008086,False,C,81650.184
Id_9080,J,9.8,,True,12.21,X,type_1,25.92,48624.0,2.142857143,-27.828,6.168843302,False,D,113059.9008
Id_4108,H,10.6,True,True,,Y,type_1,19.68,,1.428571429,-27.828,,False,B,162766.296
Id_8513,D,8.4,False,True,5.18,X,type_0,14.88,55676.0,1.428571429,-34.785,4.08882717,True,B,47120.8584
Id_3255,B,8.4,False,True,11.1,Z,type_2,,176700.0,1.428571429,,4.08882717,True,B,106782.984
Id_2690,C,9.6,,True,7.4,Z,type_2,14.4,125638.0,1.428571429,-27.828,4.08882717,True,,78508.584
Id_9512,,9.4,False,True,9.25,Y,type_1,20.4,114841.0,1.428571429,,4.08882717,True,A,84791.784
Id_6961,I,9.2,False,True,6.66,X,type_1,,92565.0,1.428571429,-27.828,4.08882717,True,A,43950.984
Id_1319,E,10.6,True,True,8.88,Z,type_2,20.64,10.0,1.428571429,-27.828,4.08882717,False,B,186076.968
Id_8882,B,9.8,False,False,10.36,Z,type_2,19.44,75507.0,1.428571429,-13.914,4.08882717,False,A,166127.808
Id_9880,G,10.2,False,,9.25,X,,19.44,,1.428571429,-27.828,4.08882717,True,D,172630.92
Id_5162,D,10.2,False,,7.4,Y,type_0,18.72,,1.428571429,-34.785,4.08882717,True,D,229330.5168
Id_5829,B,7.6,False,False,16.65,Z,type_2,28.56,151370.0,2.857142857,-27.828,,False,D,204141.168
Id_7953,B,9.6,False,True,10.36,Z,,19.2,149158.0,1.428571429,-27.828,5.488589937,True,A,157076.8584
Id_5958,G,8.6,,True,6.66,X,type_1,16.56,107647.0,1.428571429,-34.785,4.08882717,True,C,53030.208
Id_9271,E,10.4,False,True,8.88,Z,type_2,20.64,,1.428571429,-27.828,4.08882717,False,C,157073.7168
Id_3475,I,,False,True,10.36,,type_2,21.84,173587.0,1.428571429,-27.828,,False,D,91074.984
Id_3505,B,,False,True,12.95,Y,type_1,22.8,57355.0,2.142857143,-27.828,5.488589937,False,,137878.5408
Id_4749,H,8.6,False,True,11.84,W,type_2,21.36,216957.0,1.785714286,,4.08882717,,B,69083.784
Id_2477,D,9.2,False,,7.4,W,type_2,0.0,,1.428571429,-20.871,1.834008086,True,B,87949.092
Id_9490,G,10.4,False,True,7.4,,type_1,14.88,10452.0,1.428571429,-27.828,4.08882717,False,A,94216.584
Id_6615,I,,False,False,13.32,W,type_1,0.0,180042.0,2.142857143,-13.914,1.834008086,True,D,40809.384
Id_7413,B,8.8,,False,7.4,W,type_0,18.72,118125.0,1.428571429,-13.914,3.363585661,False,,78508.584
Id_7586,G,,False,True,,X,type_1,,93652.0,1.428571429,-27.828,4.08882717,False,D,78508.584
Id_5344,A,9.6,False,True,7.4,Y,type_1,15.84,75640.0,,-34.785,4.08882717,True,C,125632.584
Id_9863,E,9.4,False,True,7.4,,type_1,17.76,81806.0,1.428571429,-27.828,4.08882717,False,B,65910.768
Id_7111,H,9.2,False,False,11.84,,type_2,,98634.0,1.785714286,-27.828,,True,B,116207.784
Id_1874,J,10.0,,True,7.4,X,type_1,18.96,,1.428571429,-27.828,4.08882717,False,C,87933.384
Id_8516,B,,False,True,7.4,X,type_1,16.8,51022.0,1.428571429,-27.828,4.08882717,False,D,108322.368
Id_5270,B,10.2,False,True,4.44,X,type_0,15.36,,1.428571429,-27.828,4.08882717,False,B,123056.472
Id_5096,D,8.0,False,True,7.4,Z,type_2,21.12,170789.0,1.428571429,-13.914,1.834008086,False,A,74770.08
Id_2904,,8.6,False,True,6.66,X,type_1,16.08,79915.0,1.428571429,-34.785,4.08882717,True,B,43950.984
Id_570,B,5.6,False,True,,Z,type_1,0.0,312000.0,2.142857143,-27.828,6.168843302,False,B,51836.4
Id_1448,E,,False,False,9.25,Z,type_2,19.44,178097.0,1.428571429,-27.828,4.08882717,False,A,69112.0584
Id_5964,E,9.2,False,True,7.4,X,type_1,17.76,76433.0,1.428571429,-27.828,4.08882717,False,C,65970.4584
Id_6242,D,9.6,False,True,3.7,X,type_0,12.0,52605.0,1.071428571,-34.785,4.08882717,True,C,62800.584
Id_6347,B,9.2,False,True,6.66,X,type_1,14.64,97487.0,1.428571429,,4.08882717,False,D,56545.6584
Id_7874,E,9.6,False,True,5.55,X,type_1,17.52,23363.0,1.428571429,-27.828,4.08882717,True,A,94244.8584
Id_9816,F,7.2,False,True,7.4,X,type_1,,129305.0,1.428571429,-34.785,,True,D,29842.0584
Id_3226,D,8.0,False,True,7.4,X,type_2,,235329.0,1.428571429,-27.828,4.08882717,False,B,86394.0
Id_9744,E,8.2,False,True,8.88,Z,type_1,22.32,142780.0,1.428571429,-27.828,5.488589937,True,C,43825.32
Id_3978,F,10.4,False,True,7.4,Z,type_2,17.76,19500.0,1.428571429,-27.828,4.08882717,False,C,197763.72
Id_4383,H,9.0,False,,7.4,X,type_1,15.36,74706.0,1.428571429,-27.828,4.08882717,False,C,75395.2584
Id_7856,J,9.8,,True,7.4,X,type_1,17.76,87519.0,1.428571429,-27.828,4.08882717,True,B,63611.1168
Id_3539,G,9.2,False,True,9.25,W,type_2,21.12,109153.0,1.428571429,-27.828,2.615056629,True,B,77911.68
Id_5682,G,9.2,False,True,5.92,Y,type_1,18.48,55076.0,1.428571429,-27.828,,False,C,90754.5408
Id_2827,D,8.2,False,False,4.44,X,type_0,15.36,218850.0,1.428571429,-34.785,4.08882717,,C,28242.984
Id_7658,H,9.4,False,,,Y,type_1,21.12,106555.0,1.428571429,-27.828,5.488589937,True,A,115887.3408
Id_4996,,8.2,False,True,5.92,X,type_1,14.64,108812.0,1.428571429,-34.785,4.08882717,True,D,37683.492
Id_1338,B,9.0,False,,7.4,X,type_1,17.76,,1.428571429,-27.828,4.08882717,False,D,77424.732
Id_3262,B,7.4,False,False,11.1,Z,type_2,20.4,302602.0,1.428571429,-27.828,4.08882717,True,C,59687.2584
Id_6386,J,9.8,False,True,,X,type_1,17.76,79130.0,1.428571429,-34.785,4.08882717,False,A,94216.584
Id_7951,D,9.8,False,True,5.18,X,type_0,14.4,96596.0,1.428571429,-20.871,1.834008086,False,D,87612.9408
Id_650,B,10.0,False,True,6.66,X,type_3,10.08,66543.0,1.428571429,-34.785,4.08882717,False,A,109924.584
Id_2902,F,,False,True,5.55,,type_1,14.88,43397.0,1.428571429,-34.785,4.08882717,True,,69083.784
Id_2258,B,9.8,False,,9.25,X,type_1,18.72,53012.0,,,4.08882717,False,A,97358.184
Id_7402,,10.6,False,,7.4,X,type_1,14.4,18.0,1.428571429,-34.785,4.08882717,,D,163806.1656
Id_3521,,8.0,False,False,11.1,Z,type_2,21.12,336100.0,1.428571429,-27.828,5.488589937,True,D,81650.184
Id_2730,C,,False,True,14.06,Y,type_0,28.08,26500.0,2.142857143,-13.914,,True,C,781906.5408
Id_5496,A,9.6,False,,7.77,W,,14.64,,1.428571429,,1.834008086,,B,109924.584
Id_4478,B,9.4,,True,6.66,X,type_1,,93019.0,1.428571429,-34.785,4.08882717,True,A,75021.408
Id_1596,A,8.6,False,True,7.77,W,type_2,,99801.0,1.428571429,-27.828,4.08882717,True,A,68958.12
Id_7066,I,8.8,False,True,5.92,X,type_1,18.96,83500.0,1.428571429,,4.08882717,False,A,40061.6832
Id_2584,G,9.0,False,True,7.4,X,type_1,20.16,112739.0,1.428571429,-27.828,4.08882717,,D,53250.12
Id_5441,,9.6,False,True,9.25,Z,type_1,19.92,53343.0,1.428571429,-27.828,4.08882717,True,B,113066.184
Id_3196,J,7.8,False,False,5.18,X,type_1,16.08,182057.0,1.428571429,-34.785,4.08882717,True,B,18221.28
Id_8523,B,8.8,False,True,4.81,,type_1,15.12,191748.0,1.428571429,-34.785,4.08882717,True,B,28258.692
Id_7682,F,9.0,False,True,7.4,X,type_2,12.72,122542.0,,-27.828,4.08882717,True,A,53375.784
Id_5376,,9.2,False,True,6.66,X,type_1,18.24,110359.0,1.428571429,-27.828,4.08882717,False,A,47117.7168
Id_1258,D,,False,True,5.18,X,type_0,15.6,,1.428571429,-34.785,4.08882717,True,D,34554.4584
Id_5277,,10.4,True,True,9.25,Y,type_1,,3.0,1.428571429,-27.828,5.488589937,False,D,213280.0824
Id_991,J,10.0,False,True,4.44,X,type_1,13.92,16057.0,1.428571429,,,True,D,59652.7008
Id_3504,B,,,False,8.88,Z,type_1,21.84,202268.0,1.428571429,-27.828,4.08882717,False,C,36096.984
Id_113,E,8.2,False,True,9.25,,type_2,23.76,129679.0,1.428571429,-27.828,4.08882717,False,C,73796.184
Id_919,C,,False,True,,Z,type_1,19.92,16307.0,1.428571429,-27.828,4.08882717,,C,141340.584
Id_2509,E,9.8,False,True,,X,type_1,16.32,88865.0,1.428571429,-27.828,5.488589937,True,C,97358.184
Id_9404,,8.4,False,False,8.14,W,type_2,,172612.0,1.428571429,-27.828,4.08882717,False,A,59658.984
Id_165,,,False,True,7.4,Y,type_0,17.28,29840.0,1.428571429,-27.828,,False,D,131915.784
Id_5263,H,9.4,False,,,X,,13.92,74100.0,1.428571429,-34.785,4.08882717,,C,69112.0584
Id_4603,D,10.2,False,True,7.4,Y,type_0,21.12,17290.0,1.428571429,-27.828,4.08882717,True,D,137878.5408
Id_949,J,9.4,False,True,7.4,X,type_1,17.04,35288.0,1.428571429,-34.785,4.08882717,False,B,56545.6584
Id_4594,J,,False,True,7.4,X,type_1,17.76,68388.0,1.428571429,-34.785,4.08882717,True,A,78508.584
Id_5727,B,10.2,False,True,9.25,Y,type_3,11.52,15488.0,1.428571429,-34.785,4.08882717,False,A,186893.784
Id_3770,G,10.4,False,True,5.92,Y,type_1,17.28,25743.0,1.428571429,-27.828,,False,D,181882.932
Id_2506,H,10.2,False,True,,Z,type_2,19.2,9094.0,1.428571429,-27.828,4.08882717,False,D,188464.584
Id_5107,,9.6,False,True,7.4,W,type_0,17.28,,1.428571429,-27.828,3.363585661,True,C,153935.2584
Id_2850,F,7.6,False,True,14.8,W,,37.2,123084.0,2.142857143,-27.828,4.08882717,False,D,50262.4584
Id_6485,G,,False,True,8.88,W,type_0,25.44,152352.0,1.428571429,-27.828,6.168843302,,,62800.584
Id_5362,D,9.0,False,True,6.66,X,type_0,13.68,79125.0,,-34.785,4.08882717,True,D,72225.384
Id_7442,G,9.6,,,5.92,,type_1,,71854.0,1.428571429,-27.828,,False,A,87933.384
Id_4446,,10.4,False,True,7.4,Y,type_0,16.08,21402.0,1.428571429,-27.828,4.08882717,True,A,241589.04
Id_4460,B,8.2,False,True,11.1,Z,,20.4,221604.0,1.428571429,-27.828,5.488589937,,D,109952.8584
Id_9513,B,10.0,,True,9.25,X,type_3,11.28,,1.428571429,-34.785,4.08882717,True,,141328.0176
Id_2505,F,8.6,False,True,9.99,Y,type_2,21.6,274000.0,2.142857143,-27.828,5.488589937,False,B,47120.8584
Id_1114,B,9.0,False,True,11.1,Z,type_2,20.4,,1.428571429,-27.828,5.488589937,False,C,109924.584
Id_8397,G,10.0,False,True,7.4,X,type_1,17.28,5212.0,1.428571429,-27.828,4.08882717,True,C,87933.384
Id_298,D,9.2,False,True,7.4,Y,type_0,17.04,61731.0,1.428571429,-34.785,4.08882717,False,D,122170.5408
Id_1675,B,,False,True,10.36,Z,type_2,19.2,128909.0,1.428571429,,5.488589937,False,B,172725.168
Id_3347,J,10.2,False,True,5.92,X,type_1,16.32,25243.0,1.428571429,-27.828,,,D,106782.984
Id_2735,G,8.2,False,True,7.4,X,type_1,,186573.0,1.428571429,-34.785,4.08882717,False,B,37667.784
Id_7819,I,,False,True,6.66,,type_1,17.76,65108.0,1.428571429,-27.828,4.08882717,,,40825.092
Id_4988,B,,False,True,11.1,Z,,20.4,226373.0,1.428571429,-27.828,4.08882717,,D,119349.384
Id_9894,H,9.8,False,True,7.4,X,type_1,14.88,59023.0,1.428571429,-34.785,4.08882717,True,C,100179.3408
Id_5817,I,9.6,False,True,,X,type_0,,55912.0,1.428571429,-27.828,,True,C,72225.384
Id_4325,,9.2,False,True,5.18,,type_1,14.88,98000.0,1.428571429,-34.785,4.08882717,False,B,47120.8584
Id_6719,J,9.2,False,True,8.14,X,type_2,18.48,67705.0,1.428571429,-27.828,6.168843302,,C,141340.584
Id_8786,F,10.2,False,True,7.4,Z,type_2,16.8,71456.0,1.428571429,-27.828,5.488589937,True,D,179039.784
Id_4550,B,9.2,False,True,11.1,W,type_2,19.2,229829.0,1.428571429,,1.834008086,,,87949.092
Id_8572,B,9.4,False,True,10.36,Z,type_2,19.2,129247.0,1.428571429,-27.828,5.488589937,False,,179049.2088
Id_7847,I,8.0,False,False,,X,type_2,13.68,,1.428571429,-27.828,4.08882717,False,D,21988.0584
Id_2103,H,9.6,False,True,11.84,Z,type_2,24.0,105648.0,1.785714286,-27.828,4.08882717,False,A,128648.52
Id_5813,I,,False,False,5.92,X,type_0,15.6,61395.0,1.428571429,-34.785,4.08882717,False,A,72219.1008
Id_9104,E,,False,True,,X,type_1,17.76,26110.0,1.428571429,,4.08882717,False,A,77251.944
Id_7453,B,7.4,False,,12.95,X,type_0,24.72,209970.0,2.142857143,-27.828,5.488589937,True,D,50234.184
Id_1837,C,6.6,False,False,6.66,X,type_1,18.72,146007.0,,-27.828,4.08882717,True,,12534.984
Id_7902,,10.4,False,True,7.4,X,type_1,14.4,85.0,1.428571429,-34.785,4.08882717,False,B,172734.5928
Id_8318,F,7.4,False,True,14.8,,,29.28,173839.0,2.142857143,-27.828,4.08882717,True,B,28117.32
Id_8723,B,9.4,,True,12.95,Y,type_1,22.8,169310.0,2.142857143,-27.828,5.488589937,True,,93877.2912
Id_607,J,9.8,False,True,8.88,X,type_1,,58147.0,1.428571429,-27.828,4.08882717,True,D,75366.984
Id_8374,I,8.2,False,True,6.66,X,type_1,18.0,159822.0,1.428571429,-27.828,4.08882717,True,,24347.4
Id_1093,G,10.4,False,True,5.92,X,type_1,16.32,,1.428571429,,4.08882717,False,A,134162.028
Id_6387,I,8.4,False,True,10.36,Z,type_2,21.84,,1.428571429,-27.828,4.08882717,False,D,91074.984
Id_6505,H,9.4,False,True,7.4,X,type_1,13.92,50888.0,1.428571429,-34.785,4.08882717,False,C,84791.784
Id_8964,I,9.0,False,True,6.66,X,type_1,,,1.428571429,-27.828,4.08882717,False,C,59687.2584
Id_4487,,,False,True,5.92,X,type_1,16.32,86127.0,1.428571429,-27.828,4.08882717,False,C,119349.384
Id_160,H,9.2,False,True,7.4,X,type_1,14.64,114877.0,1.428571429,-27.828,4.08882717,,D,62800.584
Id_203,B,,False,True,9.25,Y,type_1,20.4,161125.0,1.428571429,-27.828,4.08882717,False,D,75366.984
Id_7040,I,8.0,False,True,11.1,W,type_1,22.32,214330.0,2.142857143,,4.08882717,False,C,32955.384
Id_5893,H,9.0,False,True,9.25,X,type_1,,67923.0,1.428571429,-34.785,,False,C,69083.784
Id_4933,B,9.2,False,False,,W,type_2,18.48,131986.0,1.428571429,-13.914,1.834008086,False,A,72225.384
Id_2934,A,8.4,False,True,,W,type_0,16.8,94342.0,1.428571429,-13.914,3.363585661,False,B,65621.7408
Id_7322,A,9.0,False,True,7.4,W,type_0,14.4,77728.0,1.428571429,-27.828,4.08882717,True,A,119349.384
Id_2435,H,9.6,False,,9.25,,type_1,16.8,38808.0,1.428571429,,4.08882717,,D,87606.6576
Id_1230,J,10.4,False,True,7.4,X,type_1,17.76,15368.0,1.428571429,-34.785,,False,A,94216.584
Id_8675,E,,False,False,8.88,X,type_1,21.12,180123.0,1.428571429,-34.785,4.08882717,False,A,34526.184
Id_3046,B,10.0,False,True,7.4,X,type_1,14.4,16240.0,1.428571429,-34.785,4.08882717,True,C,122490.984
Id_9654,B,9.8,False,False,4.44,X,type_0,12.96,,1.428571429,-27.828,4.08882717,True,C,106462.5408
Id_8419,I,8.8,False,True,10.36,W,type_2,21.12,147106.0,1.428571429,-13.914,1.834008086,True,B,72225.384
Id_7666,G,9.8,False,True,7.4,X,type_1,17.76,50666.0,1.428571429,-27.828,4.08882717,True,C,75366.984
Id_6407,H,9.4,False,True,7.4,X,,13.68,43485.0,1.428571429,-27.828,4.08882717,,B,71220.072
Id_4251,,9.4,False,,5.18,X,type_1,16.08,,1.428571429,-27.828,,,D,72250.5168
Id_5577,F,9.6,False,True,11.84,Z,type_2,21.36,146513.0,1.785714286,,4.08882717,,A,131915.784
Id_3293,E,9.4,False,True,7.4,X,type_1,15.84,,1.428571429,-27.828,5.488589937,True,,81650.184
Id_4034,I,9.4,False,True,7.4,X,type_0,19.68,,1.428571429,-27.828,4.08882717,False,C,65942.184
Id_8112,D,8.4,False,True,6.66,X,type_0,,130545.0,1.428571429,,4.08882717,True,D,40567.4808
Id_4290,J,10.2,,True,7.4,X,type_1,17.76,33425.0,1.428571429,-34.785,4.08882717,False,A,78533.7168
Id_4334,E,,,False,8.88,W,type_1,26.16,312286.0,1.428571429,-27.828,4.08882717,False,A,31412.8584
Id_5931,H,7.0,False,True,7.4,X,,21.36,221000.0,1.428571429,-27.828,4.08882717,False,C,21988.0584
Id_3877,B,9.0,False,True,12.95,X,type_1,24.48,,2.142857143,-27.828,5.488589937,True,A,100468.368
Id_5428,B,8.6,False,True,9.25,Y,type_1,,169759.0,1.428571429,-27.828,4.08882717,True,C,65621.7408
Id_4753,C,7.0,False,True,,Z,type_2,26.16,251488.0,1.428571429,,5.488589937,True,B,69083.784
Id_4886,B,9.8,False,,10.36,Z,type_2,20.4,96124.0,,-27.828,,True,,182181.384
Id_857,D,9.6,False,True,5.18,X,type_0,12.96,66039.0,1.428571429,-34.785,4.08882717,False,D,75366.984
Id_8233,H,8.4,False,True,9.25,X,type_1,21.12,216057.0,1.428571429,-34.785,4.08882717,False,D,40809.384
Id_8375,I,7.8,False,True,13.32,W,type_1,26.16,153926.0,2.142857143,,1.834008086,True,B,43950.984
Id_2561,C,9.0,,True,9.25,X,type_1,18.96,74755.0,1.428571429,-27.828,4.08882717,True,D,71842.1088
Id_3801,G,9.6,,True,9.25,W,type_2,21.12,119544.0,1.428571429,-27.828,2.615056629,True,D,103609.968
Id_2640,F,9.8,False,True,8.14,Z,type_2,19.2,149997.0,1.428571429,-27.828,4.08882717,True,D,94244.8584
Id_9663,I,8.6,False,True,,Z,type_2,21.84,156577.0,1.428571429,-13.914,1.834008086,True,B,80079.384
Id_4490,I,9.4,False,True,,Z,type_2,22.56,,1.428571429,-27.828,5.488589937,,B,100471.5096
Id_2347,D,,True,True,11.1,Y,type_2,16.32,10.0,2.142857143,-27.828,4.08882717,False,C,387987.6
Id_649,H,,False,,,W,type_0,,88506.0,1.428571429,,1.834008086,,B,62800.584
Id_2781,,9.0,False,True,8.88,Z,type_2,18.24,148084.0,1.428571429,-27.828,4.08882717,True,,105174.4848
Id_5652,I,9.0,False,True,13.32,,type_1,23.76,133684.0,2.142857143,-13.914,1.834008086,,C,87933.384
Id_8543,E,9.6,False,False,8.88,Z,type_2,17.28,91792.0,1.428571429,-27.828,,True,D,125632.584
Id_8677,B,10.0,False,True,,X,type_1,15.6,85973.0,1.428571429,,4.08882717,False,A,122490.984
Id_6433,A,9.8,False,,,Y,type_0,,93271.0,2.142857143,-27.828,,True,B,219283.68
Id_615,B,,,True,9.99,W,,27.84,232542.0,1.428571429,-27.828,2.615056629,True,A,72241.092
Id_8448,J,9.8,False,True,7.4,,type_1,17.76,57418.0,1.428571429,-34.785,4.08882717,True,B,78524.292
Id_2575,J,8.4,False,True,8.88,,type_1,18.96,149989.0,1.428571429,-27.828,4.08882717,False,A,62800.584
